date,SMA
2019-03-05 13:16,175.314
2019-03-05 13:17,175.3205
2019-03-05 13:18,175.3216
2019-03-05 13:19,175.3236
2019-03-05 13:20,175.3271
2019-03-05 13:21,175.3326
2019-03-05 13:22,175.3366
2019-03-05 13:23,175.3381
2019-03-05 13:24,175.3405
2019-03-05 13:25,175.3425
2019-03-05 13:26,175.3455
2019-03-05 13:27,175.3518
2019-03-05 13:28,175.3611
2019-03-05 13:29,175.3641
2019-03-05 13:30,175.362
2019-03-05 13:31,175.3595
2019-03-05 13:32,175.3576
2019-03-05 13:33,175.3476
2019-03-05 13:34,175.3355
2019-03-05 13:35,175.326
2019-03-05 13:36,175.3173
2019-03-05 13:37,175.3078
2019-03-05 13:38,175.3017
2019-03-05 13:39,175.2967
2019-03-05 13:40,175.2919
2019-03-05 13:41,175.2854
2019-03-05 13:42,175.2824
2019-03-05 13:43,175.2786
2019-03-05 13:44,175.2736
2019-03-05 13:45,175.2701
2019-03-05 13:46,175.2646
2019-03-05 13:47,175.2589
2019-03-05 13:48,175.2514
2019-03-05 13:49,175.2494
2019-03-05 13:50,175.2511
2019-03-05 13:51,175.2551
2019-03-05 13:52,175.2591
2019-03-05 13:53,175.2671
2019-03-05 13:54,175.2742
2019-03-05 13:55,175.2814
2019-03-05 13:56,175.2877
2019-03-05 13:57,175.2954
2019-03-05 13:58,175.2995
2019-03-05 13:59,175.3027
2019-03-05 14:00,175.31
2019-03-05 14:01,175.3226
2019-03-05 14:02,175.3346
2019-03-05 14:03,175.3468
2019-03-05 14:04,175.3593
2019-03-05 14:05,175.3708
2019-03-05 14:06,175.3834
2019-03-05 14:07,175.3936
2019-03-05 14:08,175.4051
2019-03-05 14:09,175.4141
2019-03-05 14:10,175.4244
2019-03-05 14:11,175.4309
2019-03-05 14:12,175.4409
2019-03-05 14:13,175.4509
2019-03-05 14:14,175.4629
2019-03-05 14:15,175.4707
2019-03-05 14:16,175.4769
2019-03-05 14:17,175.4797
2019-03-05 14:18,175.4822
2019-03-05 14:19,175.4915
2019-03-05 14:20,175.497
2019-03-05 14:21,175.5034
2019-03-05 14:22,175.5059
2019-03-05 14:23,175.5089
2019-03-05 14:24,175.5114
2019-03-05 14:25,175.5114
2019-03-05 14:26,175.5126
2019-03-05 14:27,175.5138
2019-03-05 14:28,175.5126
2019-03-05 14:29,175.5161
2019-03-05 14:30,175.5201
2019-03-05 14:31,175.5276
2019-03-05 14:32,175.5304
2019-03-05 14:33,175.5323
2019-03-05 14:34,175.5348
2019-03-05 14:35,175.5363
2019-03-05 14:36,175.5368
2019-03-05 14:37,175.5403
2019-03-05 14:38,175.5453
2019-03-05 14:39,175.5463
2019-03-05 14:40,175.5473
2019-03-05 14:41,175.5468
2019-03-05 14:42,175.5508
2019-03-05 14:43,175.5527
2019-03-05 14:44,175.5572
2019-03-05 14:45,175.5637
2019-03-05 14:46,175.5689
2019-03-05 14:47,175.5714
2019-03-05 14:48,175.5757
2019-03-05 14:49,175.5775
2019-03-05 14:50,175.581
2019-03-05 14:51,175.5819
2019-03-05 14:52,175.5832
2019-03-05 14:53,175.5864
2019-03-05 14:54,175.5896
2019-03-05 14:55,175.5966
2019-03-05 14:56,175.6041
2019-03-05 14:57,175.6093
2019-03-05 14:58,175.6178
2019-03-05 14:59,175.6251
2019-03-05 15:00,175.6329
2019-03-05 15:01,175.6329
2019-03-05 15:02,175.6294
2019-03-05 15:03,175.6299
2019-03-05 15:04,175.6249
2019-03-05 15:05,175.6191
2019-03-05 15:06,175.6106
2019-03-05 15:07,175.6086
2019-03-05 15:08,175.6061
2019-03-05 15:09,175.6033
2019-03-05 15:10,175.5958
